Table Name,Column Name,Data Type,Sensitivity Level,Example Values
ITSecurity,SessionToken,TEXT,Secret,23557560-7e92-4f7c-a512-63c6fb787cd2
Employee,Email,TEXT,Private,jamesperez@example.com
Employee,EmployeeID,TEXT,Private,Rule Mr education.
Finance,TaxID,TEXT,Secret,GB54MXXP36840459728953
Sales,FavoriteProducts,TEXT,Public,Direction value.
Employee,Gender,TEXT,Private,male
Employee,DateOfBirth,DATE,Private,2023-03-17
Sales,LoyaltyPoints,INT,Private,63
Finance,BankAccountNumber,TEXT,Confidential,GB51CQOV68257685982116
ITSecurity,PasswordHash,TEXT,Secret,24952d5f3f08d31049ad4f82376b80bab507c00e646a12bedef791bf4ad8ff26
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB81WWKS89847395534089
Finance,InvestmentValue,DECIMAL,Confidential,97719.0
Healthcare,EmergencyContact,TEXT,Private,Michelle Aguilar
Finance,BankAccountNumber,TEXT,Confidential,GB12IYSR90165768182042
Employee,JobTitle,TEXT,Private,Sense of democratic.
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB62XWEW21182583308199
ITSecurity,LoginAttempts,INT,Private,77
Employee,FullName,TEXT,Private,Andrew Reed
Finance,InvestmentValue,DECIMAL,Confidential,22322.24
Finance,LoanAmount,DECIMAL,Confidential,69515.9
ITSecurity,APIKey,TEXT,Secret,ac25b5c6aae7d38e653c0db93a58f2eb
Healthcare,Prescription,TEXT,Confidential,Site enter seven.
Employee,Email,TEXT,Private,wcastillo@example.org
Employee,EmployeeID,TEXT,Private,Full dinner blood.
Finance,BankAccountNumber,TEXT,Confidential,GB30WDSY81582532338865
ITSecurity,APIKey,TEXT,Secret,7ab6d95383555156ad4b8b61a9ba7f98
Finance,CreditCardNumber,TEXT,Secret,GB28KHCL29253122890146
ITSecurity,SessionToken,TEXT,Secret,a837652a-a792-4563-82ce-baff45118978
Sales,OrderHistory,TEXT,Public,Out its discussion.
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB17EQSB61787609422151
Employee,FullName,TEXT,Private,Russell Conway
Finance,CreditCardNumber,TEXT,Secret,GB61MPQP22299262612184
ITSecurity,SessionToken,TEXT,Secret,75c6cbcf-b90b-4a72-a468-6fd3e905cb7d
Employee,Age,INT,Private,90
Finance,CreditCardNumber,TEXT,Secret,GB78GQLZ08691230274226
Employee,Salary,DECIMAL,Confidential,45112.84
Employee,EmployeeID,TEXT,Private,Rate attention.
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB30XHZP71556123692831
Finance,CreditCardNumber,TEXT,Secret,GB88RLPJ54403275802716
Employee,Gender,TEXT,Private,trans
Employee,DateOfBirth,DATE,Private,1980-12-15
Finance,InvestmentValue,DECIMAL,Confidential,87316.88
Finance,TaxID,TEXT,Secret,GB47SRJW51608997059677
Sales,OrderHistory,TEXT,Public,Sport prove.
Finance,BankAccountNumber,TEXT,Confidential,GB89KXES00932433679392
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB92XGTN31465246735086
Finance,CompanyBudget,DECIMAL,Confidential,18924.65
Finance,TaxID,TEXT,Secret,GB71EECP35698422651092
Employee,EmployeeID,TEXT,Private,Buy go so food.
Finance,BankAccountNumber,TEXT,Confidential,GB98QGKB58957644131388
Healthcare,Diagnosis,TEXT,Confidential,Once drive PM.
Finance,LoanAmount,DECIMAL,Confidential,19151.91
Healthcare,EmergencyContact,TEXT,Private,Katelyn Gonzales
Sales,LoyaltyPoints,INT,Private,97
Employee,Gender,TEXT,Private,female
Employee,JobTitle,TEXT,Private,Body put expect.
ITSecurity,LoginAttempts,INT,Private,21
Sales,FavoriteProducts,TEXT,Public,Speech condition.
Finance,InvestmentValue,DECIMAL,Confidential,86705.46
Finance,TaxID,TEXT,Secret,GB90WSAR42046442974648
ITSecurity,LoginAttempts,INT,Private,52
Employee,EmployeeID,TEXT,Private,During center.
Employee,Gender,TEXT,Private,trans
Employee,JobTitle,TEXT,Private,Able option.
Finance,InvestmentValue,DECIMAL,Confidential,50869.87
ITSecurity,LoginAttempts,INT,Private,67
Finance,CompanyBudget,DECIMAL,Confidential,95683.52
Employee,EmployeeID,TEXT,Private,Since entire film.
Sales,FavoriteProducts,TEXT,Public,Feel pressure by.
Employee,JobTitle,TEXT,Private,Must get hotel.
ITSecurity,LoginAttempts,INT,Private,23
Healthcare,MedicalHistory,TEXT,Confidential,Style them country.
Employee,Email,TEXT,Private,kristineestes@example.org
Employee,JobTitle,TEXT,Private,Own material coach.
Healthcare,Diagnosis,TEXT,Confidential,Provide me foot.
Employee,Salary,DECIMAL,Confidential,18619.76
Employee,Gender,TEXT,Private,male
Sales,CustomerFeedback,TEXT,Public,They strong soon.
Sales,FavoriteProducts,TEXT,Public,Position project.
Healthcare,Diagnosis,TEXT,Confidential,Mean list drive.
Finance,TaxID,TEXT,Secret,GB83XMSF11477567255996
Employee,Address,TEXT,Private,"216 Stevens Junction Apt. 316
Lake Veronicabury, NJ 71354"
Employee,FullName,TEXT,Private,Miranda Rodgers
Sales,CustomerFeedback,TEXT,Public,Trade catch cold.
Employee,ManagerName,TEXT,Private,Karen Malone
Sales,LoyaltyPoints,INT,Private,83
Finance,TaxID,TEXT,Secret,GB87OTUR07453577579633
Employee,EmployeeID,TEXT,Private,Front debate entire.
Sales,CustomerFeedback,TEXT,Public,Charge weight.
Employee,Gender,TEXT,Private,female
Employee,EmployeeID,TEXT,Private,Choose every.
ITSecurity,APIKey,TEXT,Secret,51bdaf70584b088af9506c00ad3585e0
Employee,DateOfBirth,DATE,Private,2006-12-29
Finance,LoanAmount,DECIMAL,Confidential,19142.99
Finance,LoanAmount,DECIMAL,Confidential,66903.04
Finance,CreditCardNumber,TEXT,Secret,GB35UAMF30844364295483
Sales,LoyaltyPoints,INT,Private,40
Employee,FullName,TEXT,Private,James Sanders
Healthcare,MedicalHistory,TEXT,Confidential,Would her top her.
Healthcare,Prescription,TEXT,Confidential,Rest little away.
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,True
Employee,Age,INT,Private,38
Employee,ManagerName,TEXT,Private,Christopher Price
Employee,ManagerName,TEXT,Private,Ashley Patel
Employee,FullName,TEXT,Private,Anthony Mcbride
Sales,FavoriteProducts,TEXT,Public,Act population make.
Employee,DateOfBirth,DATE,Private,2024-01-27
Healthcare,EmergencyContact,TEXT,Private,Nicholas Davis
Sales,CustomerFeedback,TEXT,Public,Open thought.
Employee,Department,TEXT,Private,Degree none animal.
ITSecurity,SessionToken,TEXT,Secret,8e8a87e8-6b2a-4ad8-bf84-09151863698c
Healthcare,MedicalHistory,TEXT,Confidential,Term forward.
Finance,BankAccountNumber,TEXT,Confidential,GB93XZKR69872833224896
Finance,CompanyBudget,DECIMAL,Confidential,95982.81
Healthcare,Prescription,TEXT,Confidential,Later for play.
Healthcare,MedicalHistory,TEXT,Confidential,Defense student.
Finance,CreditCardNumber,TEXT,Secret,GB32TEBF24400215944982
Finance,CreditCardNumber,TEXT,Secret,GB12OFTT98769731961209
Employee,FullName,TEXT,Private,Robin Brown
Finance,BankAccountNumber,TEXT,Confidential,GB72VJRS53559730491228
Finance,TaxID,TEXT,Secret,GB64RSBZ18399799795183
Sales,LoyaltyPoints,INT,Private,40
Finance,BankAccountNumber,TEXT,Confidential,GB98DWDV59760937357847
ITSecurity,SessionToken,TEXT,Secret,734bd032-05f4-4913-8f37-e60423d8f5b7
Employee,Address,TEXT,Private,"919 Herrera Circles
Scottfurt, PW 06584"
Sales,FavoriteProducts,TEXT,Public,Various fact.
Employee,DateOfBirth,DATE,Private,2017-09-02
Employee,ManagerName,TEXT,Private,James Williams
Employee,Address,TEXT,Private,"6313 Turner Port
Vargaschester, MP 07987"
Employee,FullName,TEXT,Private,Heather Rangel
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB97KGRD29916097755749
Employee,EmployeeID,TEXT,Private,Few rich mission.
Finance,CompanyBudget,DECIMAL,Confidential,62952.91
Employee,Age,INT,Private,34
Employee,JobTitle,TEXT,Private,About system list.
Sales,LoyaltyPoints,INT,Private,48
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB20ABBZ08021068147871
Employee,EmployeeID,TEXT,Private,Company our.
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,False
Employee,Age,INT,Private,65
Employee,ManagerName,TEXT,Private,Valerie Rosales
ITSecurity,PasswordHash,TEXT,Secret,5663b7b069d4ed92691885876245873ffb38f3715a0c53096aeddf40b6449fae
Finance,CreditCardNumber,TEXT,Secret,GB30RNGV06581980569066
Healthcare,Diagnosis,TEXT,Confidential,Various woman then.
ITSecurity,SessionToken,TEXT,Secret,1ac49f10-ac91-4f93-ab36-587e273b193b
Employee,Salary,DECIMAL,Confidential,78090.5
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,False
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,False
Finance,InvestmentValue,DECIMAL,Confidential,29913.63
Healthcare,MedicalHistory,TEXT,Confidential,Card budget five.
Employee,Gender,TEXT,Private,trans
Employee,ManagerName,TEXT,Private,Tanya Donovan
Sales,OrderHistory,TEXT,Public,Church how hope.
ITSecurity,APIKey,TEXT,Secret,54406eb674e7f5ddb0aa70839d08f4cd
Employee,EmployeeID,TEXT,Private,Key his wear sing.
ITSecurity,SessionToken,TEXT,Secret,e5edda6e-f521-4b03-8c8a-2ab5f112fa55
Employee,FullName,TEXT,Private,Matthew Ramirez
Sales,FavoriteProducts,TEXT,Public,Difficult compare.
Employee,Address,TEXT,Private,"35343 Travis Camp Apt. 108
Ayalaberg, MN 92341"
ITSecurity,SessionToken,TEXT,Secret,4d0a353a-ab87-4742-972a-e74d250c0bd7
ITSecurity,APIKey,TEXT,Secret,24de704e2a73d32220a649495c023265
Healthcare,MedicalHistory,TEXT,Confidential,Police seem we.
Healthcare,MedicalHistory,TEXT,Confidential,Receive carry.
Employee,EmployeeID,TEXT,Private,College different.
Finance,CreditCardNumber,TEXT,Secret,GB42YXUH60355032156068
ITSecurity,SessionToken,TEXT,Secret,1656359c-8730-42b7-b7de-9f38782203ce
Employee,Gender,TEXT,Private,female
Sales,LoyaltyPoints,INT,Private,32
Healthcare,MedicalHistory,TEXT,Confidential,Big morning call.
Employee,ManagerName,TEXT,Private,Katelyn Calderon
Employee,FullName,TEXT,Private,Brooke Russell
Finance,CreditCardNumber,TEXT,Secret,GB19IYWH30503254550267
Finance,InvestmentValue,DECIMAL,Confidential,55468.05
Finance,TaxID,TEXT,Secret,GB87MZQJ97559264707140
Employee,DateOfBirth,DATE,Private,2017-12-02
Finance,InvestmentValue,DECIMAL,Confidential,12960.76
Employee,DateOfBirth,DATE,Private,1974-06-03
Employee,Department,TEXT,Private,Difficult produce.
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB08LDXA16571865385226
Employee,PhoneNumber,TEXT,Private,882-805-6423x58751
ITSecurity,APIKey,TEXT,Secret,4e030051e6b8b8cf433c328fccbf6b35
Employee,Department,TEXT,Private,Fast others amount.
Employee,Gender,TEXT,Private,male
Sales,FavoriteProducts,TEXT,Public,Hospital hour.
Employee,Address,TEXT,Private,"0803 Thomas Mills
Donnaside, WV 98718"
Employee,Age,INT,Private,52
Finance,InvestmentValue,DECIMAL,Confidential,59839.83
Sales,DiscountCoupons,TEXT,Public,Person enough agree.
Employee,DateOfBirth,DATE,Private,2023-04-16
Employee,ManagerName,TEXT,Private,Carol Russell
Sales,LoyaltyPoints,INT,Private,20
Employee,Email,TEXT,Private,etucker@example.com
Employee,Email,TEXT,Private,ychan@example.com
Employee,Address,TEXT,Private,"4221 Rollins Views Suite 042
Port Jessica, AL 57807"
Employee,Age,INT,Private,66
Employee,Department,TEXT,Private,Sister pattern.
Sales,FavoriteProducts,TEXT,Public,Career yes couple.
Sales,FavoriteProducts,TEXT,Public,Stuff detail.
ITSecurity,SessionToken,TEXT,Secret,0728c8c7-f3f5-4cb1-b7e1-e1c1d44bb977
ITSecurity,PasswordHash,TEXT,Secret,a4beb7d696be9cef20dd7ecd7b768a3fb1cf39dfa49a938d9a31132855adb1c8
ITSecurity,PasswordHash,TEXT,Secret,23a9369c541723197db9f389eddf5fa24d5eb96610ca73819d41e6f73757ab5c
Employee,DateOfBirth,DATE,Private,2023-01-08
Healthcare,Diagnosis,TEXT,Confidential,From have north.
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB22GKVK60722309261038
ITSecurity,PasswordHash,TEXT,Secret,a27a999bb20851b076ce81fdfbc2c3de1ccee91a74c60abda749648e81256ddc
Employee,PhoneNumber,TEXT,Private,(208)951-1656x9743
Healthcare,Prescription,TEXT,Confidential,Interesting task.
Employee,Address,TEXT,Private,"21513 David Key Suite 085
Perryview, OH 88248"
Finance,LoanAmount,DECIMAL,Confidential,15628.32
ITSecurity,LoginAttempts,INT,Private,81
Sales,FavoriteProducts,TEXT,Public,Movement all case.
ITSecurity,LoginAttempts,INT,Private,70
Finance,InvestmentValue,DECIMAL,Confidential,41733.42
Sales,FavoriteProducts,TEXT,Public,Network science.
Employee,DateOfBirth,DATE,Private,1982-11-24
Employee,Gender,TEXT,Private,female
Sales,CustomerFeedback,TEXT,Public,Final south TV.
Employee,Gender,TEXT,Private,male
Sales,LoyaltyPoints,INT,Private,54
Finance,CreditCardNumber,TEXT,Secret,GB76RBOR45225736623691
Employee,Department,TEXT,Private,Form always.
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB11PGAD11178552472836
Sales,CustomerFeedback,TEXT,Public,Well television.
Employee,JobTitle,TEXT,Private,Save glass draw.
Employee,Department,TEXT,Private,Central young owner.
ITSecurity,SessionToken,TEXT,Secret,4bf9e6b9-e0f7-4f69-93d4-d6df23424096
Employee,Address,TEXT,Private,"08353 Spencer Run Apt. 031
New Tanyaville, OR 01568"
Sales,OrderHistory,TEXT,Public,Past simply policy.
Employee,Age,INT,Private,36
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB54GXLB49345631161286
Employee,Gender,TEXT,Private,male
Finance,BankAccountNumber,TEXT,Confidential,GB83HNAP51485273314252
Employee,EmployeeID,TEXT,Private,Role marriage since.
Employee,DateOfBirth,DATE,Private,2020-11-03
Healthcare,Prescription,TEXT,Confidential,Change section.
Employee,FullName,TEXT,Private,Joshua Thompson
Employee,ManagerName,TEXT,Private,Amanda Orozco
Finance,LoanAmount,DECIMAL,Confidential,67003.5
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,False
Sales,FavoriteProducts,TEXT,Public,Hotel management.
Finance,LoanAmount,DECIMAL,Confidential,36491.08
Employee,DateOfBirth,DATE,Private,1994-11-12
Employee,Email,TEXT,Private,jwells@example.com
Sales,FavoriteProducts,TEXT,Public,Thought majority.
Finance,InvestmentValue,DECIMAL,Confidential,85918.52
Employee,Age,INT,Private,64
ITSecurity,LoginAttempts,INT,Private,21
ITSecurity,LoginAttempts,INT,Private,63
Sales,OrderHistory,TEXT,Public,Set hundred kind.
ITSecurity,LoginAttempts,INT,Private,26
ITSecurity,LoginAttempts,INT,Private,67
Healthcare,MedicalHistory,TEXT,Confidential,Democratic check.
Sales,CustomerFeedback,TEXT,Public,Feeling century.
Healthcare,EmergencyContact,TEXT,Private,Steven Solomon
Finance,TaxID,TEXT,Secret,GB52TQPQ75311961844546
Finance,InvestmentValue,DECIMAL,Confidential,23210.8
Employee,Gender,TEXT,Private,trans
Employee,Salary,DECIMAL,Confidential,53586.54
Employee,JobTitle,TEXT,Private,Success reveal.
Employee,Email,TEXT,Private,kristina94@example.com
Finance,TaxID,TEXT,Secret,GB44KBIY99633452345439
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,False
Finance,InvestmentValue,DECIMAL,Confidential,54261.05
Finance,CreditCardNumber,TEXT,Secret,GB05AWJC42933774593805
Employee,PhoneNumber,TEXT,Private,321-600-8231x94261
Employee,Email,TEXT,Private,mollybuck@example.org
Sales,FavoriteProducts,TEXT,Public,Guy hope mouth.
ITSecurity,SessionToken,TEXT,Secret,ec45c3d4-3950-4b03-b7af-5d620336dad0
Finance,TaxID,TEXT,Secret,GB67HPDY59209517925061
Employee,DateOfBirth,DATE,Private,2024-08-19
Employee,Salary,DECIMAL,Confidential,83426.59
Employee,JobTitle,TEXT,Private,Shake idea final.
Employee,Age,INT,Private,64
ITSecurity,PasswordHash,TEXT,Secret,7b4c7758e59386e0bbbd2068211ecacb3d7201b5fc200640cf604740b303af49
ITSecurity,PasswordHash,TEXT,Secret,cb67baf66a56cfe466dfc133277a57d682349f0546b53de7ceb702ca50abb328
Sales,LoyaltyPoints,INT,Private,42
Sales,FavoriteProducts,TEXT,Public,Finally art garden.
Employee,DateOfBirth,DATE,Private,1978-10-16
Employee,Department,TEXT,Private,Can leg picture.
Employee,DateOfBirth,DATE,Private,2003-01-27
Healthcare,EmergencyContact,TEXT,Private,Melissa Bishop
Employee,Department,TEXT,Private,Hit today.
Employee,FullName,TEXT,Private,Sherry Lee
ITSecurity,APIKey,TEXT,Secret,4771a2a92a0e24a71660be4f55fa919e
Employee,Address,TEXT,Private,"54630 Gregory Landing Apt. 370
Lake Gina, SC 43523"
ITSecurity,PasswordHash,TEXT,Secret,731d2e5db9140e6554621c8490b71533d55622fca41d40331990d48b6b7bfcdf
Sales,CustomerFeedback,TEXT,Public,Question air future.
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,False
Finance,BankAccountNumber,TEXT,Confidential,GB40SBTV51410129019533
Sales,DiscountCoupons,TEXT,Public,Travel fish hotel.
ITSecurity,LoginAttempts,INT,Private,85
ITSecurity,APIKey,TEXT,Secret,8d248653378728d5706b89c6adca98ca
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB46BGTP17845928000620
Sales,OrderHistory,TEXT,Public,Enter cultural.
Finance,CreditCardNumber,TEXT,Secret,GB83ZJRX81346814012830
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB47TKDZ43714466429309
Sales,LoyaltyPoints,INT,Private,41
Sales,FavoriteProducts,TEXT,Public,Enough there common.
Employee,EmployeeID,TEXT,Private,Say word leg.
Finance,CompanyBudget,DECIMAL,Confidential,11369.27
ITSecurity,PasswordHash,TEXT,Secret,9f41aec0ad2d215cfdd3a853753967fa66712a4bbcf2054487c67441f839e5f7
Finance,LoanAmount,DECIMAL,Confidential,33009.75
Sales,CustomerFeedback,TEXT,Public,Between admit black.
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,False
Finance,BankAccountNumber,TEXT,Confidential,GB75ZQVV26836665581509
Employee,DateOfBirth,DATE,Private,2004-09-04
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,False
Employee,ManagerName,TEXT,Private,Angela Boyd
Finance,TaxID,TEXT,Secret,GB78XWZD98882350427489
Finance,TaxID,TEXT,Secret,GB45XSNJ31763159898191
Sales,OrderHistory,TEXT,Public,Control enough.
Finance,CreditCardNumber,TEXT,Secret,GB75AAYB91300891166152
Finance,InvestmentValue,DECIMAL,Confidential,74593.88
Employee,Gender,TEXT,Private,male
Employee,Address,TEXT,Private,"79064 Cassidy Rue Apt. 384
Port Gregorymouth, GA 39076"
Finance,TaxID,TEXT,Secret,GB09VJHR73030804983905
Sales,DiscountCoupons,TEXT,Public,Technology change.
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB36JIJD20317339559672
ITSecurity,APIKey,TEXT,Secret,b0335d5a7cb99a65aa2e865b6a443aef
Finance,BankAccountNumber,TEXT,Confidential,GB12QDAW34961905095687
Employee,Gender,TEXT,Private,trans
Healthcare,EmergencyContact,TEXT,Private,Gregory Williams
Employee,ManagerName,TEXT,Private,William Mann
Finance,CreditCardNumber,TEXT,Secret,GB47EJHD64696085233195
Employee,Address,TEXT,Private,"35968 Joseph Canyon Suite 450
Wrightmouth, HI 44226"
Finance,CompanyBudget,DECIMAL,Confidential,80515.06
Healthcare,MedicalHistory,TEXT,Confidential,Apply understand.
Employee,EmployeeID,TEXT,Private,Provide can weight.
Sales,DiscountCoupons,TEXT,Public,Economic few pull.
ITSecurity,LoginAttempts,INT,Private,46
Sales,OrderHistory,TEXT,Public,Teach before cause.
ITSecurity,PasswordHash,TEXT,Secret,bd1b23042cfaeb55480a474973e82eb5fc2566e77394ff8ad8caef11221a1883
Healthcare,MedicalHistory,TEXT,Confidential,Probably job.
Finance,CompanyBudget,DECIMAL,Confidential,49332.83
Employee,FullName,TEXT,Private,Margaret Jackson
Sales,OrderHistory,TEXT,Public,Hotel more report.
ITSecurity,PasswordHash,TEXT,Secret,2c0dd2721ebe7bb102717f4bb61ea26bcb6d0c1f01414de10edbbf0b56ce48f3
Employee,EmployeeID,TEXT,Private,Nice smile industry.
Finance,CreditCardNumber,TEXT,Secret,GB89GYFE49160762809844
Employee,ManagerName,TEXT,Private,Robert Alvarez
Healthcare,MedicalHistory,TEXT,Confidential,Western very tend.
ITSecurity,APIKey,TEXT,Secret,00666d05de2bc1ad30e251c0e5b4c01e
Sales,CustomerFeedback,TEXT,Public,Under evidence two.
Employee,FullName,TEXT,Private,Chris Dean
Employee,Email,TEXT,Private,amberstewart@example.net
Finance,CreditCardNumber,TEXT,Secret,GB52NPGK56447560157709
Sales,CustomerFeedback,TEXT,Public,Event American.
Employee,EmployeeID,TEXT,Private,Local.
Finance,LoanAmount,DECIMAL,Confidential,26099.61
Sales,FavoriteProducts,TEXT,Public,Theory trouble.
ITSecurity,APIKey,TEXT,Secret,70f8adee06c334ef5999783ef69c81dc
Finance,BankAccountNumber,TEXT,Confidential,GB41ZKCS57628344570245
Employee,FullName,TEXT,Private,Stephanie Holland
Sales,FavoriteProducts,TEXT,Public,Size we mother.
Finance,TaxID,TEXT,Secret,GB45RKXX87859791948765
Employee,DateOfBirth,DATE,Private,1999-02-18
Finance,CreditCardNumber,TEXT,Secret,GB41GZGS83097213731863
Employee,Gender,TEXT,Private,male
Healthcare,MedicalHistory,TEXT,Confidential,Site Democrat onto.
Employee,JobTitle,TEXT,Private,Physical decade no.
ITSecurity,APIKey,TEXT,Secret,5a0c537cdb5ef78dde069ff27b3efa59
Finance,InvestmentValue,DECIMAL,Confidential,34708.23
ITSecurity,SessionToken,TEXT,Secret,e76837e1-4807-4eb2-829a-922a1c9090a7
Sales,CustomerFeedback,TEXT,Public,Out recent capital.
Employee,Department,TEXT,Private,Sound away.
Finance,LoanAmount,DECIMAL,Confidential,93818.18
Sales,CustomerFeedback,TEXT,Public,Class across game.
ITSecurity,LoginAttempts,INT,Private,87
Sales,OrderHistory,TEXT,Public,Rest knowledge.
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB21FBTS73234710359283
Sales,FavoriteProducts,TEXT,Public,Most party service.
ITSecurity,SessionToken,TEXT,Secret,cfbd8a55-47a1-487c-8a55-7866013e934b
Employee,EmployeeID,TEXT,Private,She democratic.
Employee,Email,TEXT,Private,uchavez@example.com
Finance,BankAccountNumber,TEXT,Confidential,GB94DLDO22561569006214
