Table Name,Column Name,Data Type,Sensitivity Level,Example Values
Employee,Salary,DECIMAL,Confidential,84090.14
ITSecurity,PasswordHash,TEXT,Secret,bd1b23042cfaeb55480a474973e82eb5fc2566e77394ff8ad8caef11221a1883
Employee,Gender,TEXT,Private,trans
Sales,LoyaltyPoints,INT,Private,24
Employee,Age,INT,Private,48
ITSecurity,APIKey,TEXT,Secret,124dd10ae62a53d97b1f547fa6d33d3f
Healthcare,EmergencyContact,TEXT,Private,Brittany Buchanan
Employee,ManagerName,TEXT,Private,Linda Lucas
Employee,EmployeeID,TEXT,Private,Take follow purpose.
Sales,LoyaltyPoints,INT,Private,61
Employee,Salary,DECIMAL,Confidential,51893.76
ITSecurity,PasswordHash,TEXT,Secret,10d38c48b39019d22963b59747ac4f38a74eb07a8f404ebf3bf46c34bf094016
Finance,CompanyBudget,DECIMAL,Confidential,62952.91
Employee,DateOfBirth,DATE,Private,1990-02-05
Employee,Gender,TEXT,Private,male
Employee,PhoneNumber,TEXT,Private,3686365089
Employee,DateOfBirth,DATE,Private,2014-05-23
ITSecurity,SessionToken,TEXT,Secret,43b5bab5-02cb-4f09-a483-0473ff56f8b0
Healthcare,Diagnosis,TEXT,Confidential,Onto recently.
Sales,FavoriteProducts,TEXT,Public,Forward collection.
Healthcare,Diagnosis,TEXT,Confidential,Eight cut six carry.
Healthcare,MedicalHistory,TEXT,Confidential,American color bag.
Finance,LoanAmount,DECIMAL,Confidential,25289.84
Employee,EmployeeID,TEXT,Private,Serve involve tree.
Finance,TaxID,TEXT,Secret,GB08MVCU32254241100607
Healthcare,EmergencyContact,TEXT,Private,Kelly Harrell
ITSecurity,APIKey,TEXT,Secret,0c814240bde1da09d45d77b7eda79935
Employee,Address,TEXT,Private,"Unit 0026 Box 1723
DPO AA 25521"
Employee,ManagerName,TEXT,Private,Perry Thomas
Employee,EmployeeID,TEXT,Private,Air main however.
Employee,PhoneNumber,TEXT,Private,001-812-545-7079
Finance,TaxID,TEXT,Secret,GB80WPED53713119959627
Finance,BankAccountNumber,TEXT,Confidential,GB77VLAE20481460069982
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB13UAPJ84496116883221
Finance,TaxID,TEXT,Secret,GB72AHMC73237196851464
Healthcare,MedicalHistory,TEXT,Confidential,Recognize tough cut.
Employee,JobTitle,TEXT,Private,Now democratic use.
Finance,LoanAmount,DECIMAL,Confidential,36491.08
Finance,InvestmentValue,DECIMAL,Confidential,68767.69
Finance,LoanAmount,DECIMAL,Confidential,98208.89
Sales,FavoriteProducts,TEXT,Public,Resource word film.
Sales,LoyaltyPoints,INT,Private,22
ITSecurity,APIKey,TEXT,Secret,ac0875e43ad28c56b343e7b83971f0a6
Sales,DiscountCoupons,TEXT,Public,Blue PM personal.
ITSecurity,SessionToken,TEXT,Secret,912705be-5af4-481e-8e2b-bde975e69ca0
Sales,CustomerFeedback,TEXT,Public,Interesting.
Healthcare,Prescription,TEXT,Confidential,Poor class cut.
Finance,InvestmentValue,DECIMAL,Confidential,2860.01
Sales,DiscountCoupons,TEXT,Public,Go push few suffer.
Employee,Gender,TEXT,Private,male
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,False
Sales,DiscountCoupons,TEXT,Public,Though respond.
Sales,LoyaltyPoints,INT,Private,82
Healthcare,Prescription,TEXT,Confidential,Half responsibility.
ITSecurity,PasswordHash,TEXT,Secret,1b67284942df7fbed500e4b94ffcb283b7d5eac3f595970ad43bc859fa4b765a
Sales,OrderHistory,TEXT,Public,Certain new exist.
Employee,Address,TEXT,Private,"3050 Sara Lane
West Allisonstad, CA 61852"
ITSecurity,LoginAttempts,INT,Private,78
Healthcare,EmergencyContact,TEXT,Private,Ruben Craig
Employee,Address,TEXT,Private,"77851 Klein Mountain
New Danielleport, WV 97475"
Finance,TaxID,TEXT,Secret,GB51BBIG67264921788593
Sales,LoyaltyPoints,INT,Private,46
Employee,DateOfBirth,DATE,Private,1982-04-13
Sales,OrderHistory,TEXT,Public,Local future find.
Healthcare,MedicalHistory,TEXT,Confidential,Yes PM high exist.
ITSecurity,LoginAttempts,INT,Private,22
Employee,Age,INT,Private,100
Sales,DiscountCoupons,TEXT,Public,Moment man culture.
Healthcare,EmergencyContact,TEXT,Private,Cindy Guerrero
Employee,JobTitle,TEXT,Private,The conference seem.
Finance,TaxID,TEXT,Secret,GB78XWZD98882350427489
Employee,Age,INT,Private,81
Healthcare,EmergencyContact,TEXT,Private,Jason Miller
ITSecurity,LoginAttempts,INT,Private,85
Finance,TaxID,TEXT,Secret,GB26LGRY03810211427479
Employee,Gender,TEXT,Private,trans
ITSecurity,LoginAttempts,INT,Private,60
Sales,CustomerFeedback,TEXT,Public,Lawyer spring.
Sales,LoyaltyPoints,INT,Private,49
Finance,CreditCardNumber,TEXT,Secret,GB42SZCC15098230518662
Employee,JobTitle,TEXT,Private,Laugh million hard.
Sales,LoyaltyPoints,INT,Private,19
Employee,Age,INT,Private,41
Employee,DateOfBirth,DATE,Private,1970-07-20
Healthcare,EmergencyContact,TEXT,Private,Linda Robertson
Healthcare,EmergencyContact,TEXT,Private,Gabrielle Potter
ITSecurity,LoginAttempts,INT,Private,43
Employee,DateOfBirth,DATE,Private,2003-01-12
Healthcare,Prescription,TEXT,Confidential,Project food life.
Employee,ManagerName,TEXT,Private,Katelyn Calderon
Sales,FavoriteProducts,TEXT,Public,Rock dark city fund.
ITSecurity,APIKey,TEXT,Secret,1b4abd37b4c89f249db990265751c272
Employee,Salary,DECIMAL,Confidential,27259.65
Finance,LoanAmount,DECIMAL,Confidential,55632.24
Employee,ManagerName,TEXT,Private,Michael Gates
Sales,CustomerFeedback,TEXT,Public,Eye series even.
Healthcare,Prescription,TEXT,Confidential,If reach method.
Employee,Age,INT,Private,79
Employee,Email,TEXT,Private,tglover@example.com
ITSecurity,PasswordHash,TEXT,Secret,031f1f3747b3ff2a04ddb6fe635af6e4a13ffacc3751833b6d46e1cd4bde258a
Healthcare,MedicalHistory,TEXT,Confidential,Relate national.
Sales,CustomerFeedback,TEXT,Public,Be wall defense.
Healthcare,MedicalHistory,TEXT,Confidential,Speech new coach.
Sales,FavoriteProducts,TEXT,Public,Act population make.
Finance,CreditCardNumber,TEXT,Secret,GB55ALOL33937439362866
Employee,Salary,DECIMAL,Confidential,42361.08
Finance,InvestmentValue,DECIMAL,Confidential,27008.47
Finance,CreditCardNumber,TEXT,Secret,GB05AWJC42933774593805
Sales,DiscountCoupons,TEXT,Public,Pressure security.
Employee,Gender,TEXT,Private,female
Employee,Department,TEXT,Private,Thus write child.
Sales,LoyaltyPoints,INT,Private,68
Finance,TaxID,TEXT,Secret,GB67HHID55345975577464
ITSecurity,APIKey,TEXT,Secret,fffca797e2408b494539fd9db34a6578
Employee,DateOfBirth,DATE,Private,1997-05-19
Finance,CreditCardNumber,TEXT,Secret,GB88VIUD02264199574524
Finance,TaxID,TEXT,Secret,GB44ULTL20005911369345
Sales,OrderHistory,TEXT,Public,Under writer may.
Employee,ManagerName,TEXT,Private,Casey Garcia
ITSecurity,APIKey,TEXT,Secret,980633e407aee9df75e840a64f5691bf
Sales,DiscountCoupons,TEXT,Public,Marriage address.
Sales,OrderHistory,TEXT,Public,Rest knowledge.
Finance,InvestmentValue,DECIMAL,Confidential,24450.21
Employee,FullName,TEXT,Private,Jack Graves
Healthcare,MedicalHistory,TEXT,Confidential,Congress the give.
Sales,OrderHistory,TEXT,Public,Describe over seem.
Employee,EmployeeID,TEXT,Private,Since entire film.
Employee,Address,TEXT,Private,"310 Sullivan Mountain Suite 532
South Angela, MO 37978"
Sales,OrderHistory,TEXT,Public,Walk defense.
Employee,Email,TEXT,Private,hgolden@example.org
Employee,Age,INT,Private,71
Finance,BankAccountNumber,TEXT,Confidential,GB95UMSR78642338271695
Finance,LoanAmount,DECIMAL,Confidential,56807.48
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB90MKQE31193764317110
Employee,Address,TEXT,Private,"4299 Casey Heights
Amyberg, WI 71474"
Finance,BankAccountNumber,TEXT,Confidential,GB76HTIL80529079934518
Healthcare,MedicalHistory,TEXT,Confidential,Better after anyone.
Employee,ManagerName,TEXT,Private,Vincent Castro
Employee,EmployeeID,TEXT,Private,Rate attention.
Finance,BankAccountNumber,TEXT,Confidential,GB72XNPB20484590210768
Employee,Age,INT,Private,57
Employee,Age,INT,Private,31
ITSecurity,PasswordHash,TEXT,Secret,39f1a21d9a9ce11d3c8f4c2cd13930640ad4838be2cbbcfb4937714f986711f8
ITSecurity,PasswordHash,TEXT,Secret,dff52bda5458541c5aee1b11be7820af4a96c47aedc311edca85185cf734b6d5
Finance,InvestmentValue,DECIMAL,Confidential,89666.06
Healthcare,Diagnosis,TEXT,Confidential,Speech perhaps high.
Employee,Email,TEXT,Private,ramirezdaryl@example.org
Employee,Department,TEXT,Private,Whom growth.
Sales,DiscountCoupons,TEXT,Public,Fight edge pull see.
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,True
Employee,PhoneNumber,TEXT,Private,395-641-8387x52022
Finance,CreditCardNumber,TEXT,Secret,GB04KCJE72600938137568
ITSecurity,PasswordHash,TEXT,Secret,7b4c7758e59386e0bbbd2068211ecacb3d7201b5fc200640cf604740b303af49
Finance,BankAccountNumber,TEXT,Confidential,GB59UYEM50553379346925
Employee,EmployeeID,TEXT,Private,Moment fund hear.
Finance,BankAccountNumber,TEXT,Confidential,GB53MFRP05709221596323
ITSecurity,LoginAttempts,INT,Private,77
Employee,PhoneNumber,TEXT,Private,895-308-9058x067
Employee,JobTitle,TEXT,Private,Feel per sell town.
Employee,Department,TEXT,Private,Human become court.
Sales,CustomerFeedback,TEXT,Public,Fear our agency.
Sales,OrderHistory,TEXT,Public,Star effort.
Sales,DiscountCoupons,TEXT,Public,Simply avoid us.
Healthcare,MedicalHistory,TEXT,Confidential,Center it watch.
Employee,EmployeeID,TEXT,Private,Believe though.
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB56KMQP03655815596399
Healthcare,MedicalHistory,TEXT,Confidential,Whose wonder.
ITSecurity,PasswordHash,TEXT,Secret,9f6e1c1b8c336cac50ff8c996712d853c68231679632d65f7af91bca64f51d35
Finance,BankAccountNumber,TEXT,Confidential,GB28RMOY86439731083618
Healthcare,MedicalHistory,TEXT,Confidential,Campaign.
ITSecurity,PasswordHash,TEXT,Secret,37a34cec92e9e10782c686343cf38a1d24384137bc0dddea572d0afaf55200e1
Employee,ManagerName,TEXT,Private,Jennifer Hardy DDS
Employee,EmployeeID,TEXT,Private,Example follow five.
Sales,FavoriteProducts,TEXT,Public,Discover style.
Employee,Address,TEXT,Private,"35444 Lauren Forges
Melissamouth, DE 66781"
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB32ELCX86894823542533
Finance,CompanyBudget,DECIMAL,Confidential,63961.31
ITSecurity,PasswordHash,TEXT,Secret,d76e01882a989ce20b2566a7e8e443b82f3e79e64e9b35a7eea02a3c166b320d
ITSecurity,LoginAttempts,INT,Private,61
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB44IDEW31498025612824
Employee,Email,TEXT,Private,emily28@example.org
Sales,CustomerFeedback,TEXT,Public,Against important.
Healthcare,Diagnosis,TEXT,Confidential,Specific save say.
Sales,DiscountCoupons,TEXT,Public,Save apply art look.
Finance,CreditCardNumber,TEXT,Secret,GB35UAMF30844364295483
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,True
Sales,CustomerFeedback,TEXT,Public,His care design.
ITSecurity,SessionToken,TEXT,Secret,619a1a47-12e4-49ad-ba37-f9434cb485be
Employee,Email,TEXT,Private,jamescollins@example.org
Employee,Age,INT,Private,93
Finance,TaxID,TEXT,Secret,GB66RSUK78720344187564
Employee,Age,INT,Private,18
Healthcare,MedicalHistory,TEXT,Confidential,Bar sit standard.
Employee,Address,TEXT,Private,"8176 Trujillo Summit Suite 068
Williamsmouth, AS 39463"
Employee,Age,INT,Private,98
Employee,ManagerName,TEXT,Private,Cindy Pennington
Sales,LoyaltyPoints,INT,Private,97
Healthcare,Prescription,TEXT,Confidential,Mouth social.
ITSecurity,SessionToken,TEXT,Secret,94d2d4fa-6322-4297-a11d-896b044b700c
ITSecurity,LoginAttempts,INT,Private,40
Employee,Email,TEXT,Private,tylerjessica@example.com
Sales,OrderHistory,TEXT,Public,Product without.
ITSecurity,APIKey,TEXT,Secret,e6bca4754d4cd95b4f140fb1e2c640b3
Finance,InvestmentValue,DECIMAL,Confidential,68031.08
Employee,Department,TEXT,Private,Cause reflect.
Employee,Department,TEXT,Private,Main west standard.
Employee,DateOfBirth,DATE,Private,1989-10-24
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB21NZGP40872054620784
Employee,Gender,TEXT,Private,female
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,False
Employee,Address,TEXT,Private,"PSC 0435, Box 9292
APO AA 32622"
Employee,FullName,TEXT,Private,Stacey Scott
Sales,OrderHistory,TEXT,Public,Direction couple.
ITSecurity,LoginAttempts,INT,Private,67
Employee,Age,INT,Private,72
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB94IXCD72090852900013
Employee,Age,INT,Private,82
ITSecurity,APIKey,TEXT,Secret,3f636c28213bab8d1794014739cbbb5b
Sales,DiscountCoupons,TEXT,Public,Player person may.
Finance,InvestmentValue,DECIMAL,Confidential,16291.06
Employee,Salary,DECIMAL,Confidential,86154.19
Employee,Address,TEXT,Private,"USS Singleton
FPO AP 60483"
ITSecurity,SessionToken,TEXT,Secret,9ce3bad9-c445-44cf-9451-d97596c28453
ITSecurity,LoginAttempts,INT,Private,83
Employee,ManagerName,TEXT,Private,Sandra Taylor
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB92XGTN31465246735086
Employee,EmployeeID,TEXT,Private,Example hand heart.
Sales,DiscountCoupons,TEXT,Public,Dinner discover.
Sales,OrderHistory,TEXT,Public,Activity spend kind.
Employee,Salary,DECIMAL,Confidential,69336.91
Finance,CreditCardNumber,TEXT,Secret,GB10RAFK90669981148655
ITSecurity,APIKey,TEXT,Secret,2b93fa61b127afc6091ed99877f8a04b
Healthcare,MedicalHistory,TEXT,Confidential,Picture effect.
ITSecurity,APIKey,TEXT,Secret,e90803877109b36b165b3de849b67fb5
Employee,Age,INT,Private,33
Employee,ManagerName,TEXT,Private,Michael Lewis
ITSecurity,PasswordHash,TEXT,Secret,837d44bfa8093991797621599e473dff94f738982dfbdd028870a102deae525f
Employee,Email,TEXT,Private,phelpstheresa@example.org
Employee,DateOfBirth,DATE,Private,2024-08-19
Employee,Address,TEXT,Private,"3604 Seth Mount Apt. 006
Smithland, CT 31390"
Employee,JobTitle,TEXT,Private,For skin clear.
Sales,DiscountCoupons,TEXT,Public,Its build after.
ITSecurity,APIKey,TEXT,Secret,4164543708d45c8e112f2814a1327d55
Employee,Department,TEXT,Private,Hot hear then turn.
Sales,LoyaltyPoints,INT,Private,57
Healthcare,EmergencyContact,TEXT,Private,Zachary Dawson
Finance,BankAccountNumber,TEXT,Confidential,GB89BXHH14891365282560
Finance,CreditCardNumber,TEXT,Secret,GB23QTKT65603254968225
Finance,CreditCardNumber,TEXT,Secret,GB90GUNX60366300623188
Employee,Salary,DECIMAL,Confidential,23230.59
Employee,DateOfBirth,DATE,Private,1975-06-29
Employee,Salary,DECIMAL,Confidential,7450.78
Employee,ManagerName,TEXT,Private,Andrew Contreras
ITSecurity,APIKey,TEXT,Secret,c5ac7cd0243aa4c32bd584a78f822169
ITSecurity,LoginAttempts,INT,Private,81
Employee,Address,TEXT,Private,"29716 Elliott Orchard
Lake Jordantown, AK 30442"
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB82WCEK90822459013471
Employee,Address,TEXT,Private,"USS Lewis
FPO AE 61683"
Employee,FullName,TEXT,Private,Tyler King
Employee,Gender,TEXT,Private,trans
Employee,Age,INT,Private,78
ITSecurity,LoginAttempts,INT,Private,39
ITSecurity,SessionToken,TEXT,Secret,303f0f63-bf9e-4883-8969-402893933c95
Employee,EmployeeID,TEXT,Private,Buy mind quite eat.
Finance,BankAccountNumber,TEXT,Confidential,GB04FYPE27203953011654
Finance,BankAccountNumber,TEXT,Confidential,GB34SKIX78120706352138
Finance,TaxID,TEXT,Secret,GB41KUVT11292375313804
Sales,DiscountCoupons,TEXT,Public,Thus candidate its.
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,False
ITSecurity,LoginAttempts,INT,Private,85
ITSecurity,LoginAttempts,INT,Private,37
Sales,DiscountCoupons,TEXT,Public,Position boy trial.
Employee,Department,TEXT,Private,Heart miss chair.
Sales,FavoriteProducts,TEXT,Public,Involve finally.
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB43IGSG55709566132704
Sales,DiscountCoupons,TEXT,Public,Middle into foreign.
Employee,DateOfBirth,DATE,Private,1987-12-30
Healthcare,Prescription,TEXT,Confidential,Movie although.
Finance,LoanAmount,DECIMAL,Confidential,68867.94
Finance,BankAccountNumber,TEXT,Confidential,GB54HLKZ30056919157087
Employee,EmployeeID,TEXT,Private,Work country.
Healthcare,EmergencyContact,TEXT,Private,Robert Mccarty
Sales,OrderHistory,TEXT,Public,Hit cell answer.
Healthcare,MedicalHistory,TEXT,Confidential,Degree opportunity.
Healthcare,Diagnosis,TEXT,Confidential,Heart use movement.
Healthcare,Prescription,TEXT,Confidential,Local most small.
Employee,ManagerName,TEXT,Private,James Williams
Employee,Age,INT,Private,83
Sales,FavoriteProducts,TEXT,Public,Set different age.
Sales,DiscountCoupons,TEXT,Public,Put catch school.
ITSecurity,APIKey,TEXT,Secret,ae07abc103cce30198719b952ed377eb
Finance,BankAccountNumber,TEXT,Confidential,GB06ZQMM19515873117141
ITSecurity,PasswordHash,TEXT,Secret,83d7accd60b14b09c2e289da9717c8bab075c348f4c584eadb1610d3481380f6
Employee,DateOfBirth,DATE,Private,1987-10-08
Employee,JobTitle,TEXT,Private,Life policy cold.
Sales,FavoriteProducts,TEXT,Public,Movement all case.
Sales,FavoriteProducts,TEXT,Public,Friend couple.
Employee,DateOfBirth,DATE,Private,2023-01-08
Sales,OrderHistory,TEXT,Public,Court art crime.
Employee,Email,TEXT,Private,myersjoseph@example.com
Sales,CustomerFeedback,TEXT,Public,New science side.
Employee,DateOfBirth,DATE,Private,2010-08-10
Employee,Gender,TEXT,Private,female
Sales,CustomerFeedback,TEXT,Public,Challenge they her.
Employee,Gender,TEXT,Private,male
Sales,CustomerFeedback,TEXT,Public,Tree record couple.
ITSecurity,SessionToken,TEXT,Secret,7eb312ca-9987-418e-8167-f10bb29548c3
Employee,EmployeeID,TEXT,Private,Else deal spring.
Sales,OrderHistory,TEXT,Public,Upon outside.
Employee,JobTitle,TEXT,Private,Have pull either.
Finance,BankAccountNumber,TEXT,Confidential,GB52AYFB46880196782465
Employee,JobTitle,TEXT,Private,Both realize mother.
Employee,DateOfBirth,DATE,Private,1981-11-22
Finance,CreditCardNumber,TEXT,Secret,GB67PZQU26471156848852
Employee,PhoneNumber,TEXT,Private,+1-805-788-7881x1187
Employee,EmployeeID,TEXT,Private,Maintain tree.
Finance,InvestmentValue,DECIMAL,Confidential,77987.61
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,True
Healthcare,MedicalHistory,TEXT,Confidential,Party dog heart.
Finance,TaxID,TEXT,Secret,GB30HWSM22647556386915
Sales,CustomerFeedback,TEXT,Public,Fund year represent.
Employee,Age,INT,Private,76
ITSecurity,SessionToken,TEXT,Secret,7f02b36f-17a9-46d7-9d22-91e9077cec35
Finance,TaxID,TEXT,Secret,GB14JVOV46911169926898
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,False
ITSecurity,SessionToken,TEXT,Secret,bee73967-ff3b-4597-a735-acfda513103e
Sales,DiscountCoupons,TEXT,Public,Run hundred result.
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB38JHBO26791184924349
Sales,OrderHistory,TEXT,Public,Throughout because.
Healthcare,Diagnosis,TEXT,Confidential,Leader measure.
Employee,Address,TEXT,Private,"PSC 5526, Box 7123
APO AP 34769"
Finance,BankAccountNumber,TEXT,Confidential,GB28CAQI09747343038755
Healthcare,Diagnosis,TEXT,Confidential,Feeling record.
Employee,Email,TEXT,Private,lorivalenzuela@example.org
Employee,Email,TEXT,Private,rebecca57@example.com
Employee,PhoneNumber,TEXT,Private,001-964-554-2560x8593
Finance,CompanyBudget,DECIMAL,Confidential,91316.75
Employee,FullName,TEXT,Private,Derek Moore
ITSecurity,APIKey,TEXT,Secret,58da72cf81398540b0ec7967d64dcea3
Employee,FullName,TEXT,Private,Peter Harris
Employee,Gender,TEXT,Private,male
Finance,TaxID,TEXT,Secret,GB65SSKC77803824987427
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,False
Finance,CreditCardNumber,TEXT,Secret,GB42IJBX01686852880118
Sales,OrderHistory,TEXT,Public,Hotel more report.
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB71WXJQ27692689872825
Finance,TaxID,TEXT,Secret,GB88ZAML10585130739292
ITSecurity,APIKey,TEXT,Secret,91c619c02d7f2c1da76d58855eb47e21
ITSecurity,LoginAttempts,INT,Private,21
Healthcare,Prescription,TEXT,Confidential,Think small fire.
Employee,JobTitle,TEXT,Private,Election task final.
Sales,DiscountCoupons,TEXT,Public,Born international.
Employee,DateOfBirth,DATE,Private,1995-11-27
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,True
ITSecurity,LoginAttempts,INT,Private,93
Finance,CreditCardNumber,TEXT,Secret,GB22GZIV44207031329877
Finance,BankAccountNumber,TEXT,Confidential,GB42DOSO21364436402740
Employee,EmployeeID,TEXT,Private,Everyone military.
Finance,InvestmentValue,DECIMAL,Confidential,76867.71
Finance,LoanAmount,DECIMAL,Confidential,64580.17
ITSecurity,SessionToken,TEXT,Secret,bf3689ba-7dc4-4270-bdaf-2573f92796fb
ITSecurity,PasswordHash,TEXT,Secret,ea4869f05cf6db81a80502e2e2e955844c412c827e9affcd2e9d4a190dbd78f9
Employee,DateOfBirth,DATE,Private,1990-03-29
Employee,EmployeeID,TEXT,Private,Meet rock.
Finance,TaxID,TEXT,Secret,GB38UGZE59795271434124
ITSecurity,LoginAttempts,INT,Private,20
Employee,Department,TEXT,Private,Several likely.
Employee,Salary,DECIMAL,Confidential,88537.81
Healthcare,EmergencyContact,TEXT,Private,Michael Ramsey
Sales,LoyaltyPoints,INT,Private,68
Employee,JobTitle,TEXT,Private,White oil senior.
Sales,OrderHistory,TEXT,Public,Out its discussion.
Employee,PhoneNumber,TEXT,Private,6442846415
ITSecurity,PasswordHash,TEXT,Secret,518e65a6f396d26e089df4deb302950961c3ad3d5bc9b85b5fa92f06eb2e490b
Healthcare,Prescription,TEXT,Confidential,Health box red pay.
